Date;USDMXN;USDJPY;GBPUSD;EURUSD;USDCHF;USDCAD
2017.01.02;0,00109;0,00453;0,00495;-0,00458;0,00156;-0,00328
2017.01.03;0,01814;0,00598;-0,00544;-0,00638;0,00538;0,00055
2017.01.04;0,01688;0,00139;-0,00297;-0,00384;0,00186;-0,00146
2017.01.05;-0,00440;-0,00465;0,00661;0,00774;-0,00584;-0,00919
2017.01.06;-0,00793;-0,01591;0,00797;0,00995;-0,01018;-0,00525
2017.01.09;0,00670;0,01622;-0,01333;-0,00701;0,00753;0,00094
2017.01.10;0,02099;-0,00999;-0,00716;0,00537;-0,00333;-0,00209
2017.01.11;0,00423;-0,00097;0,00007;-0,00342;0,00275;0,00226
2017.01.12;-0,00607;-0,00670;0,00329;0,00428;-0,00374;-0,00612
2017.01.13;-0,01396;-0,00378;-0,00402;0,00180;-0,00270;-0,00096
2017.01.16;0,00959;-0,00382;-0,01042;0,00112;-0,00047;-0,00187
2017.01.17;-0,00768;-0,00066;0,00007;-0,00242;0,00126;0,00373
2017.01.18;0,01833;-0,01122;0,02848;0,00881;-0,00811;-0,00864
2017.01.19;0,00058;0,01655;-0,01041;-0,00647;0,00484;0,01544
2017.01.20;-0,01588;0,00190;0,00640;0,00300;-0,00146;0,00425
2017.01.23;-0,01172;-0,01023;0,00393;0,00505;-0,00540;-0,00133
2017.01.24;0,00848;-0,00909;0,01046;0,00438;-0,00356;-0,00498
2017.01.25;-0,02121;0,00935;0,00127;-0,00299;0,00372;-0,00637
2017.01.26;0,00742;-0,00482;0,00803;0,00217;-0,00203;-0,00641
2017.01.27;-0,01677;0,01020;-0,00307;-0,00644;0,00086;0,00157
2017.01.30;-0,00442;0,00186;-0,00028;0,00290;-0,00250;0,00317
2017.01.31;0,00181;-0,00892;-0,00733;-0,00050;-0,00305;-0,00223
2017.02.01;-0,00457;-0,00801;0,00715;0,00885;-0,00540;-0,00507
2017.02.02;-0,00882;0,00503;0,00568;-0,00338;0,00415;0,00097
2017.02.03;-0,00940;-0,00462;-0,01123;-0,00053;-0,00066;-0,00141
2017.02.06;0,01020;-0,00133;-0,00286;0,00197;-0,00010;-0,00093
2017.02.07;0,00312;-0,00723;-0,00127;-0,00369;-0,00101;0,00512
2017.02.08;-0,00469;0,00500;0,00223;-0,00608;0,00649;0,00802
2017.02.09;-0,00738;-0,00388;0,00254;0,00132;-0,00258;-0,00338
2017.02.10;-0,00180;0,01315;-0,00239;-0,00315;0,00618;-0,00097
2017.02.13;-0,00241;0,00422;-0,00109;-0,00367;0,00299;-0,00115
2017.02.14;-0,00014;-0,00184;0,00308;-0,00198;0,00119;-0,00354
2017.02.15;0,00067;0,00523;-0,00421;-0,00191;0,00066;0,00074
2017.02.16;0,00545;-0,00165;-0,00005;0,00274;-0,00157;-0,00103
2017.02.17;0,00074;-0,00710;0,00156;0,00610;-0,00743;0,00057
2017.02.20;-0,00272;-0,00348;-0,00444;-0,00428;0,00462;0,00099
2017.02.21;-0,01773;0,00326;0,00316;-0,00162;0,00140;0,00130
2017.02.22;-0,00549;0,00343;0,00110;-0,00637;0,00580;0,00313
2017.02.23;-0,01061;-0,00222;-0,00267;0,00114;0,00168;0,00139
2017.02.24;0,01167;-0,00650;0,00819;0,00287;-0,00464;-0,00487
2017.02.27;-0,00068;-0,00439;-0,01255;-0,00300;0,00273;0,00143
2017.02.28;0,01064;0,00495;0,00320;0,00298;0,00059;0,00514
2017.03.01;-0,01294;0,00294;-0,00494;-0,00143;-0,00284;0,00939
2017.03.02;0,00762;0,00919;-0,00859;-0,00316;0,00367;0,00305
2017.03.03;-0,02531;0,00193;0,00021;-0,00248;0,00289;0,00304
2017.03.06;0,00505;-0,00434;0,00206;0,01048;-0,00524;-0,00080
2017.03.07;-0,00626;0,00061;-0,00466;-0,00389;0,00411;0,00145
2017.03.08;0,01016;0,00008;-0,00314;-0,00086;0,00097;0,00068
2017.03.09;0,00757;0,00425;-0,00223;-0,00215;0,00125;0,00561
2017.03.10;-0,01187;0,00643;-0,00164;0,00294;-0,00197;0,00154
2017.03.13;0,00132;-0,00363;0,00116;0,01050;-0,00280;-0,00358
2017.03.14;0,00173;0,00159;0,00284;-0,00362;-0,00208;-0,00054
2017.03.15;-0,02169;-0,00223;-0,00398;-0,00367;0,00199;0,00158
2017.03.16;0,00011;-0,01102;0,01038;0,01175;-0,00937;-0,01313
2017.03.17;-0,00827;-0,00055;0,00543;0,00342;-0,00391;0,00194
2017.03.20;-0,00366;-0,00589;0,00270;-0,00295;0,00120;0,00078
2017.03.21;0,00464;-0,00090;-0,00141;-0,00049;0,00130;0,00035
2017.03.22;-0,00414;-0,00929;0,00926;0,00694;-0,00525;0,00145
2017.03.23;-0,00387;-0,00146;-0,00056;-0,00206;-0,00138;-0,00187
2017.03.24;-0,01031;-0,00328;0,00350;-0,00058;0,00123;0,00124
2017.03.27;0,00666;-0,00408;-0,00034;0,00607;-0,00522;-0,00180
2017.03.28;0,00613;0,00198;0,00346;0,00105;-0,00231;0,00479
2017.03.29;-0,01502;0,00410;-0,01093;-0,00399;0,00638;-0,00083
2017.03.30;0,00105;-0,00065;0,00153;-0,00538;0,00462;-0,00347
2017.03.31;-0,00185;0,00558;0,00305;-0,00677;0,00378;0,00011
2017.04.03;0,00034;-0,00458;0,00498;-0,00171;0,00176;-0,00050
2017.04.04;0,00623;-0,00501;-0,00388;0,00012;-0,00080;0,00440
2017.04.05;-0,00080;0,00131;-0,00419;0,00096;0,00020;0,00099
2017.04.06;-0,00303;-0,00428;0,00394;-0,00074;0,00199;0,00272
2017.04.07;-0,00486;0,00466;-0,00163;-0,00261;0,00170;-0,00119
2017.04.10;0,00202;0,00295;-0,00753;-0,00590;0,00407;-0,00085
2017.04.11;0,00341;-0,00458;0,00405;0,00147;-0,00160;-0,00632
2017.04.12;-0,01067;-0,01026;0,00537;0,00129;-0,00086;0,00023
2017.04.13;0,00065;-0,00627;0,00460;0,00558;-0,00486;-0,00626
2017.04.14;-0,00379;0,00183;-0,00336;-0,00510;0,00340;0,00707
2017.04.17;0,00017;-0,00716;0,00218;-0,00055;-0,00039;-0,00176
2017.04.18;0,00455;0,00726;0,00181;0,00320;-0,00088;0,00094
2017.04.19;0,01468;-0,00530;0,02258;0,00788;-0,00785;0,00424
2017.04.20;-0,00251;0,00275;-0,00486;-0,00128;0,00151;0,00751
2017.04.21;-0,00078;0,00496;0,00154;-0,00001;0,00085;-0,00053
2017.04.24;0,00086;0,00550;0,00190;0,01473;-0,00582;0,00053
2017.04.25;0,00282;-0,00307;-0,00388;-0,00084;0,00300;0,00488
2017.04.26;0,01562;0,01273;0,00435;0,00582;-0,00246;0,00184
2017.04.27;-0,00561;0,00130;0,00125;-0,00177;-0,00043;0,00336
2017.04.28;-0,01304;0,00031;0,00351;-0,00410;0,00138;0,00061
2017.05.01;-0,00429;0,00068;0,00294;0,00397;-0,00018;0,00103
2017.05.02;0,00132;0,00457;-0,00265;0,00013;0,00149;0,00220
2017.05.03;0,00396;0,00140;0,00342;0,00245;-0,00467;0,00253
2017.05.04;0,01127;0,00724;-0,00542;-0,00428;0,00317;0,00150
2017.05.05;-0,00496;-0,00218;0,00413;0,00846;-0,00815;0,00174
2017.05.08;0,01286;0,00131;0,00315;-0,00149;0,00381;-0,00583
2017.05.09;-0,00127;0,00483;-0,00172;-0,00341;0,00838;0,00164
2017.05.10;-0,00741;0,00412;0,00040;-0,00375;0,00843;0,00097
2017.05.11;-0,01116;0,00553;-0,00138;-0,00148;0,00233;0,00027
2017.05.12;-0,00174;-0,00455;-0,00302;-0,00053;-0,00115;-0,00050
2017.05.15;-0,00512;-0,00474;-0,00039;0,00572;-0,00674;0,00100
2017.05.16;-0,00030;0,00327;0,00128;0,00497;-0,00540;-0,00653
2017.05.17;0,01390;-0,00880;0,00107;0,01017;-0,01149;-0,00117
2017.05.18;-0,00552;-0,01359;0,00412;0,00561;-0,00525;-0,00098
2017.05.19;-0,00690;0,00247;-0,00091;-0,00384;0,00031;0,00034
2017.05.22;-0,00019;-0,00105;0,00414;0,00818;-0,00673;-0,00644
2017.05.23;-0,00300;-0,00354;-0,00130;0,00303;0,00011;-0,00180
2017.05.24;-0,01133;0,00957;-0,00298;-0,00531;0,00330;0,00217
2017.05.25;0,00288;-0,00388;0,00183;0,00461;-0,00386;-0,00804
2017.05.26;-0,00044;0,00185;-0,00363;-0,00180;0,00071;0,00524
2017.05.29;-0,00073;-0,00425;-0,00924;-0,00310;0,00188;-0,00223
2017.05.30;0,01338;-0,00074;-0,00001;-0,00422;0,00436;0,00149
2017.05.31;-0,00447;-0,00302;-0,00040;0,00382;-0,00348;-0,00024
2017.06.01;0,00053;-0,00039;0,00518;0,00641;-0,00808;0,00150
2017.06.02;0,00112;0,00577;0,00099;-0,00247;0,00321;0,00186
2017.06.05;-0,01806;-0,00878;-0,00142;0,00578;-0,00854;-0,00127
2017.06.06;-0,00430;-0,00074;0,00290;-0,00213;0,00224;-0,00153
2017.06.07;0,00000;-0,00793;-0,00005;0,00130;-0,00257;-0,00209
2017.06.08;-0,00210;0,00356;0,00428;-0,00144;0,00229;0,00452
2017.06.09;-0,00295;-0,00037;-0,01862;-0,00627;0,00458;0,00086
2017.06.12;-0,00198;0,00390;0,00127;0,00153;-0,00002;-0,00489
2017.06.13;-0,00383;-0,00333;-0,00546;-0,00052;-0,00006;-0,01081
2017.06.14;-0,00635;0,00122;0,00635;0,00113;-0,00027;-0,00535
2017.06.15;0,00495;-0,00555;0,00031;0,00062;0,00260;0,00014
2017.06.16;-0,00735;0,01367;0,00031;-0,00616;0,00404;0,00103
2017.06.19;0,00441;0,00002;0,00166;0,00549;-0,00234;-0,00334
2017.06.20;0,01270;0,00646;-0,00370;-0,00570;0,00312;0,00107
2017.06.21;0,00142;-0,00304;-0,00788;-0,00068;-0,00141;0,00331
2017.06.22;-0,00676;-0,00022;0,00342;0,00271;-0,00226;0,00414
2017.06.23;-0,00651;-0,00018;0,00019;-0,00157;-0,00066;-0,00708
2017.06.26;-0,00519;-0,00046;0,00514;0,00440;-0,00259;0,00232
2017.06.27;0,00339;0,00555;-0,00148;-0,00137;0,00312;-0,00032
2017.06.28;-0,00728;0,00295;0,00692;0,01382;-0,01235;-0,00563
2017.06.29;0,01096;0,00148;0,00998;0,00383;-0,00118;-0,01101
2017.06.30;0,00480;-0,00308;0,00537;0,00517;-0,00415;-0,00353
2017.07.03;0,00368;0,00226;0,00040;-0,00162;0,00376;-0,00139
2017.07.04;0,00184;0,00996;-0,00522;-0,00454;0,00441;0,00121
2017.07.05;0,00516;-0,00375;-0,00106;-0,00099;0,00089;-0,00454
2017.07.06;-0,00194;0,00199;-0,00025;-0,00117;0,00021;0,00214
2017.07.07;-0,01112;-0,00034;0,00322;0,00684;-0,00423;0,00149
2017.07.10;-0,00740;0,00736;-0,00636;-0,00184;0,00340;-0,00754
2017.07.11;-0,00121;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!
2017.07.12;-0,00813;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!
2017.07.13;-0,00464;-0,00364;0,00265;-0,00481;0,00187;-0,01255
2017.07.14;-0,00762;0,00073;0,00413;-0,00131;0,00197;-0,00181
2017.07.17;0,00129;-0,00904;0,01260;0,00625;-0,00364;-0,00670
2017.07.18;-0,00490;0,00164;-0,00445;-0,00009;-0,00033;0,00435
2017.07.19;0,00456;-0,00522;-0,00111;0,00655;-0,00824;-0,00514
2017.07.20;-0,00465;-0,00105;-0,00046;-0,00185;-0,00026;-0,00252
2017.07.21;0,00836;0,00007;-0,00517;0,00866;-0,00359;-0,00030
2017.07.24;0,00507;-0,00844;0,00303;0,00455;-0,00707;-0,00491
2017.07.25;0,00207;0,00258;0,00202;-0,00367;0,00259;-0,00232
2017.07.26;-0,01056;0,00691;-0,00026;0,00049;0,00586;0,00009
2017.07.27;0,00845;-0,00784;0,00667;0,00714;-0,00142;-0,00437
2017.07.28;0,00237;-0,00028;-0,00291;-0,00336;0,01287;0,00703
2017.07.31;0,00236;-0,00530;0,00520;0,00500;0,00567;-0,00627
2017.08.01;0,00397;-0,00137;0,00383;0,00652;-0,00193;0,00365
2017.08.02;-0,00291;0,00066;0,00095;-0,00109;-0,00196;0,00315
2017.08.03;0,00142;0,00294;0,00155;0,00337;0,00520;0,00203
2017.08.04;0,00175;-0,00777;-0,00640;0,00285;-0,00280;-0,00029
2017.08.07;0,00226;0,00803;-0,00741;-0,00900;0,00517;0,00577
2017.08.08;-0,00364;-0,00033;-0,00070;0,00191;0,00073;0,00269
2017.08.09;0,00505;-0,00587;-0,00397;-0,00393;-0,00047;-0,00033
2017.08.10;0,00132;-0,00048;0,00215;0,00059;-0,00973;0,00192
2017.08.11;-0,00913;-0,00861;-0,00287;0,00074;-0,00195;0,00348
2017.08.14;-0,00207;0,00114;0,00225;0,00468;0,00105;-0,00518
2017.08.15;0,00172;0,00641;-0,00314;-0,00421;0,01016;0,00437
2017.08.16;-0,00786;0,00602;-0,00759;-0,00294;-0,00035;0,00187
2017.08.17;0,01281;-0,00541;0,00191;0,00281;-0,00723;-0,01012
2017.08.18;-0,01117;-0,00612;-0,00206;-0,00500;-0,00307;0,00470
2017.08.21;-0,00197;-0,00007;0,00067;0,00347;0,00328;-0,00778
2017.08.22;-0,00027;-0,00345;0,00191;0,00473;-0,00327;-0,00217
2017.08.23;0,00161;0,00720;-0,00577;-0,00422;0,00652;0,00055
2017.08.24;0,00086;-0,00751;-0,00158;0,00461;-0,00371;-0,00175
2017.08.25;-0,00562;0,00553;0,00001;-0,00122;0,00022;-0,00243
2017.08.28;0,01820;-0,00154;0,00788;0,01260;-0,01037;-0,00329
2017.08.29;-0,00397;-0,00559;0,00169;0,00100;-0,00288;0,00339
2017.08.30;-0,00647;0,00964;-0,00004;0,00055;0,00340;0,00002
2017.08.31;0,00790;0,00608;-0,00047;-0,00646;0,00835;0,00898
2017.09.01;-0,00382;-0,00300;0,00163;0,00143;-0,00447;-0,01238
2017.09.04;0,00402;-0,00304;0,00181;-0,00232;0,00149;-0,00753
2017.09.05;0,00028;0,00014;-0,00317;0,00089;-0,00209;0,00278
2017.09.06;-0,00678;-0,01106;0,00902;0,00257;-0,00567;-0,00362
2017.09.07;-0,00642;0,00489;0,00065;0,00031;0,00232;-0,01097
2017.09.08;0,00317;-0,00795;0,00421;0,00846;-0,00642;-0,01023
2017.09.11;-0,00228;-0,00036;0,00706;-0,00095;-0,00202;0,00352
2017.09.12;0,00327;0,01070;-0,00212;-0,00486;0,00909;-0,00364
2017.09.13;0,00207;0,00757;0,00904;0,00127;0,00374;0,00549
2017.09.14;-0,00524;0,00262;-0,00628;-0,00704;0,00401;-0,00039
2017.09.15;-0,00078;-0,00541;0,01451;0,00261;-0,00233;-0,00051
2017.09.18;0,00472;0,01156;0,01305;0,00130;-0,00061;0,00287
2017.09.19;0,00435;0,00269;-0,00432;0,00185;0,00060;0,00671
2017.09.20;-0,00104;0,00074;-0,00009;0,00278;0,00115;0,00078
2017.09.21;0,00433;0,00864;-0,00190;-0,01009;0,00934;0,00452
2017.09.22;-0,00773;-0,00084;0,00666;0,00617;-0,00139;-0,00174
2017.09.25;0,00951;-0,00007;-0,00535;-0,00154;0,00050;0,00179
2017.09.26;0,00233;-0,00609;-0,00219;-0,00602;-0,00453;0,00196
2017.09.27;0,01508;0,00550;-0,00221;-0,00589;0,00310;-0,00053
2017.09.28;-0,00419;0,00429;-0,00366;-0,00309;0,00263;0,00949
2017.09.29;-0,00102;-0,00349;0,00233;0,00273;-0,00131;-0,00364
2017.10.02;0,00653;0,00152;-0,00270;0,00217;-0,00256;0,00296
2017.10.03;-0,00187;0,00117;-0,00888;-0,00625;0,00647;0,00351
2017.10.04;0,00291;0,00069;-0,00260;0,00117;-0,00127;-0,00214
2017.10.05;0,01163;-0,00022;-0,00064;0,00082;0,00211;-0,00090
2017.10.06;0,00000;-0,00043;-0,00912;-0,00383;0,00307;0,00717
2017.10.09;0,01012;-0,00198;-0,00219;0,00257;-0,00031;-0,00259
2017.10.10;0,00783;0,00095;0,00458;-0,00007;0,00163;0,00132
2017.10.11;-0,00645;-0,00278;0,00509;0,00622;-0,00505;-0,00358
2017.10.12;0,01004;0,00079;0,00217;0,00427;-0,00150;-0,00478
2017.10.13;0,00106;-0,00174;0,00186;-0,00284;0,00174;0,00213
2017.10.16;0,00753;-0,00319;0,00185;-0,00150;-0,00033;0,00016
2017.10.17;-0,01316;0,00279;-0,00271;-0,00165;0,00064;0,00368
2017.10.18;0,00464;0,00016;-0,00439;-0,00192;0,00286;-0,00200
2017.10.19;-0,00437;0,00710;0,00137;0,00198;0,00324;-0,00258
2017.10.20;0,00963;-0,00295;-0,00473;0,00447;-0,00491;0,00119
2017.10.23;0,00430;0,01207;0,00298;-0,00800;0,01000;0,01245
2017.10.24;0,00896;-0,00623;0,00127;0,00047;-0,00158;0,00016
2017.10.25;-0,00723;0,00533;-0,00566;-0,00001;0,00618;0,00253
2017.10.26;0,00434;-0,00341;0,01072;0,00524;-0,00184;0,00958
2017.10.27;-0,00280;0,00497;-0,01085;-0,01565;0,00935;0,00429
2017.10.30;0,00528;-0,00338;0,00029;-0,00281;-0,00008;-0,00130
2017.10.31;-0,00287;-0,00655;0,00595;0,00414;-0,00328;-0,00055
2017.11.01;-0,00292;0,00577;0,00602;-0,00008;0,00269;0,00520
2017.11.02;-0,00698;0,00441;-0,00277;-0,00198;0,00516;-0,00131
2017.11.03;0,01150;-0,00119;-0,01536;0,00284;-0,00330;-0,00520
2017.11.06;-0,00813;0,00142;0,00208;-0,00403;0,00094;-0,00372
2017.11.07;0,00456;-0,00357;0,00721;-0,00020;-0,00250;-0,00364
2017.11.08;-0,00226;-0,00009;-0,00022;-0,00100;0,00050;0,00375
2017.11.09;-0,00340;0,00146;-0,00450;-0,00036;0,00160;-0,00264
2017.11.10;0,00398;-0,00486;0,00239;0,00430;-0,00593;-0,00390
2017.11.13;0,00029;0,00274;-0,00184;0,00122;0,00252;0,00106
2017.11.14;0,00264;-0,00089;0,00024;0,00033;-0,00006;0,00353
2017.11.15;0,00409;-0,00161;0,00263;0,01091;-0,00687;-0,00013
2017.11.16;-0,00982;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!
2017.11.17;-0,00770;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!;#ÉRTÉK!
2017.11.20;0,00486;-0,00880;0,00017;-0,00388;-0,00395;0,00267
2017.11.21;-0,01018;0,00457;0,00320;0,00080;0,00353;0,00166
2017.11.22;-0,00932;-0,00187;0,00004;-0,00034;-0,00252;-0,00307
2017.11.23;-0,00085;-0,00919;0,00537;0,00658;-0,00863;-0,00542
2017.11.24;-0,00402;-0,00053;-0,00076;0,00331;-0,00053;0,00060
2017.11.27;0,00141;0,00374;0,00133;0,00610;-0,00129;0,00011
2017.11.28;-0,00157;-0,00450;-0,00016;-0,00181;0,00102;0,00349
2017.11.29;0,00094;0,00429;0,00323;-0,00479;0,00285;0,00440
2017.11.30;0,00523;0,00317;0,00387;0,00033;0,00036;0,00368
2017.12.01;-0,00196;0,00493;0,00837;0,00390;-0,00066;0,00228
2017.12.04;-0,00006;0,00273;-0,00266;-0,00323;-0,00180;-0,01353
2017.12.05;0,00854;-0,00324;-0,00139;0,00067;0,00261;-0,00324
2017.12.06;0,00431;-0,00031;-0,00446;-0,00294;0,00284;0,00134
2017.12.07;0,00536;-0,00154;-0,00172;-0,00242;0,00184;0,00729
2017.12.08;-0,00235;0,00782;0,00685;-0,00272;0,00553;0,00554
2017.12.11;0,00766;0,00326;-0,00687;-0,00019;-0,00185;0,00016
2017.12.12;0,00608;-0,00003;-0,00320;0,00065;-0,00149;-0,00054
2017.12.13;-0,00822;0,00004;-0,00224;-0,00298;0,00001;0,00117
2017.12.14;0,00529;-0,00674;0,00675;0,00791;-0,00594;-0,00405
2017.12.15;-0,00055;-0,00343;0,00173;-0,00516;0,00321;-0,00168
2017.12.18;-0,00237;0,00284;-0,00864;-0,00267;0,00236;0,00623
2017.12.19;0,00846;-0,00131;0,00475;0,00346;-0,00557;-0,00074
2017.12.20;0,00024;0,00368;0,00046;0,00483;-0,00014;0,00103
2017.12.21;0,01265;0,00228;-0,00111;0,00311;0,00085;-0,00403
2017.12.22;0,01363;0,00072;0,00063;-0,00176;0,00233;-0,00707
2017.12.25;0,00026;-0,00013;-0,00115;-0,00011;0,00055;-0,00079
2017.12.26;0,00678;-0,00004;0,00083;0,00139;-0,00018;-0,00083
2017.12.27;-0,00847;-0,00088;-0,00011;-0,00123;0,00081;-0,00224
2017.12.28;-0,00060;0,00012;0,00218;0,00361;-0,00395;-0,00294
2017.12.29;-0,00204;-0,00303;0,00275;0,00343;-0,00723;-0,00668
2018.01.01;-0,00023;-0,00185;0,00558;0,00528;-0,00509;0,00122
2018.01.02;-0,00784;0,00092;-0,00035;0,00055;0,00102;-0,00205
2018.01.03;-0,00753;-0,00468;0,00626;0,00431;-0,00335;-0,00408
2018.01.04;-0,00228;0,00323;-0,00626;-0,00440;0,00583;0,00343
2018.01.05;-0,00691;0,00156;0,00307;0,00485;-0,00281;-0,00452
2018.01.08;0,00094;0,00328;0,00170;-0,00260;0,00068;-0,00780
2018.01.09;0,00274;-0,00011;-0,00034;-0,00558;0,00237;0,00173
2018.01.10;0,00095;-0,00342;-0,00287;-0,00344;0,00654;0,00471
2018.01.11;-0,00247;-0,01170;-0,00145;0,00224;-0,00625;0,00459
2018.01.12;-0,00954;-0,00135;0,00215;0,00716;-0,00203;-0,00093
2018.01.15;-0,00920;-0,00174;0,01402;0,01240;-0,00800;-0,00469
2018.01.16;-0,00565;-0,00468;0,00473;0,00622;-0,00500;-0,00289
2018.01.17;-0,00190;-0,00175;0,00004;0,00023;-0,00413;0,00006
2018.01.18;-0,00697;0,00891;0,00211;-0,00714;0,00618;0,00099
2018.01.19;0,00181;-0,00315;0,00481;0,00431;-0,00653;-0,00211
2018.01.22;0,00468;-0,00309;-0,00022;0,00154;0,00274;0,00601
2018.01.23;-0,00185;0,00254;0,00669;0,00006;0,00068;-0,00273
2018.01.24;-0,00743;-0,00777;0,00232;0,00440;-0,00570;-0,00303
2018.01.25;0,00401;-0,00712;0,01442;0,00655;-0,01078;-0,00499
2018.01.26;-0,00717;0,00345;-0,00498;0,00010;-0,00479;0,00190
2018.01.29;0,00654;-0,00976;-0,00007;0,00288;-0,00868;-0,00510
2018.01.30;0,00900;0,00264;-0,00515;-0,00378;0,00378;0,00172
2018.01.31;-0,00958;-0,00178;0,00562;0,00229;-0,00279;0,00015
2018.02.01;-0,01377;0,00430;0,00315;0,00073;-0,00385;-0,00277
2018.02.02;0,01320;0,00188;0,00465;0,00733;-0,00541;-0,00337
2018.02.05;0,01280;0,00573;-0,01095;-0,00505;0,00549;0,01388
2018.02.06;-0,01040;-0,00858;-0,01195;-0,00638;0,00013;0,00832
2018.02.07;0,00838;0,00486;0,00107;0,00109;0,00521;-0,00252
2018.02.08;0,00484;-0,00394;-0,00571;-0,00918;0,00707;0,00484
2018.02.09;-0,00955;-0,00613;0,00401;-0,00060;-0,00812;0,00204
2018.02.12;-0,00545;0,00249;-0,00775;-0,00065;0,00472;-0,00029
2018.02.13;0,00248;-0,00101;0,00180;0,00415;-0,00106;-0,00079
2018.02.14;-0,00426;-0,00856;0,00250;0,00406;-0,00349;0,00095
2018.02.15;-0,00283;-0,01098;0,00924;0,00915;-0,00831;-0,00844
2018.02.16;0,00013;-0,00448;0,00628;0,00291;-0,00594;-0,00010
2018.02.19;0,00066;0,00141;-0,00516;-0,00736;0,00563;0,00597
2018.02.20;0,01000;0,00421;-0,00277;-0,00107;0,00236;0,00081
2018.02.21;0,00718;0,00628;0,00060;-0,00512;0,00750;0,00635
2018.02.22;-0,01251;0,00162;-0,00652;-0,00434;0,00241;0,00400
2018.02.23;-0,00451;-0,00691;0,00308;0,00364;-0,00598;0,00113
2018.02.26;0,00773;0,00243;0,00108;-0,00321;0,00428;-0,00501
2018.02.27;0,00881;-0,00005;-0,00011;0,00231;0,00164;0,00280
2018.02.28;-0,00021;0,00333;-0,00433;-0,00695;0,00081;0,00684
2018.03.01;0,00095;-0,00734;-0,01098;-0,00320;0,00525;0,00484
2018.03.02;-0,00184;-0,00448;0,00154;0,00651;-0,00298;-0,00007
2018.03.05;-0,00126;-0,00573;0,00142;0,00363;-0,00464;0,00435
2018.03.06;0,00347;0,00655;0,00415;0,00171;0,00274;0,00710
2018.03.07;-0,00808;-0,00673;0,00344;0,00647;-0,00155;-0,00239
2018.03.08;-0,00393;0,00613;0,00044;-0,00016;0,00551;-0,00330
2018.03.09;-0,00129;0,00207;-0,00726;-0,00874;0,00841;-0,00078
2018.03.12;-0,00135;0,00455;0,00360;0,00017;-0,00062;-0,00653
2018.03.13;0,00128;-0,00592;0,00376;0,00250;-0,00380;0,00233
2018.03.14;-0,00146;0,00233;0,00464;0,00427;-0,00410;0,00891
2018.03.15;0,00616;-0,00332;-0,00006;-0,00135;0,00119;-0,00039
2018.03.16;-0,00068;0,00145;-0,00236;-0,00538;0,00725;0,00767
2018.03.19;0,00121;-0,00320;0,00035;-0,00231;0,00158;0,00308
2018.03.20;0,00249;0,00025;0,00585;0,00455;-0,00200;-0,00087
2018.03.21;-0,01615;0,00445;-0,00146;-0,00691;0,00529;-0,00047
2018.03.22;0,01241;-0,00508;0,01005;0,00779;-0,00774;-0,01365
2018.03.23;-0,00881;-0,00911;-0,00223;-0,00184;-0,00232;0,00263
2018.03.26;-0,00990;-0,00104;0,00233;0,00238;0,00056;-0,00391
2018.03.27;0,00288;0,00609;0,00643;0,00831;-0,00222;-0,00347
2018.03.28;-0,00321;-0,00007;-0,00440;-0,00399;0,00180;0,00330
2018.03.29;-0,00841;0,01243;-0,00680;-0,00790;0,01066;0,00313
2018.03.30;-0,00008;-0,00312;-0,00363;-0,00060;-0,00067;-0,00247
2018.04.02;0,00323;-0,00157;0,00063;0,00092;-0,00147;0,00046
2018.04.03;-0,00012;-0,00484;0,00060;-0,00175;0,00042;0,00218
2018.04.04;0,00000;0,00600;0,00156;-0,00115;0,00357;-0,00892
2018.04.05;-0,00684;0,00317;0,00138;0,00067;0,00176;-0,00405
2018.04.06;0,00656;0,00260;-0,00565;-0,00287;0,00186;0,00115
2018.04.09;0,00467;-0,00078;0,00590;0,00162;-0,00279;0,00074
2018.04.10;0,00152;-0,00205;0,00330;0,00414;-0,00323;-0,00602
2018.04.11;-0,00506;0,00340;0,00310;0,00330;0,00022;-0,00859
2018.04.12;-0,00247;-0,00265;0,00048;0,00069;0,00111;-0,00210
2018.04.13;-0,00123;0,00367;0,00345;-0,00340;0,00513;0,00173
2018.04.16;-0,00653;0,00257;0,00061;0,00023;0,00078;0,00103
2018.04.17;-0,00339;-0,00421;0,00666;0,00425;-0,00379;-0,00284
2018.04.18;0,00180;-0,00028;-0,00318;-0,00097;0,00724;-0,00061
2018.04.19;0,00285;0,00308;-0,00647;0,00048;0,00217;0,00538
2018.04.20;0,02032;0,00080;-0,00833;-0,00272;0,00310;0,00308
2018.04.23;0,00396;0,00406;-0,00604;-0,00586;0,00451;0,00801
2018.04.24;0,02172;0,00824;-0,00454;-0,00526;0,00230;0,00604
2018.04.25;-0,00610;0,00039;0,00398;0,00265;0,00046;-0,00177
2018.04.26;0,00185;0,00514;-0,00391;-0,00571;0,00409;0,00115
2018.04.27;-0,00469;-0,00059;-0,00142;-0,00511;0,00651;0,00267
2018.04.30;-0,00649;-0,00185;-0,01072;0,00109;-0,00093;-0,00237
